,id,title,price,location,size,size_unit,bedrooms,bathrooms,location_region
2104,4132816,شقه للبيع,380000,شارع مسجد عبد السلام رسلان,125 متر²,,2,1,العجمي
2105,3942470,شقه سوبر لوكس ترى البحر,700000,أبو يوسف، العجمي,98 متر²,,1,1,العجمي
2106,4121149,شقة ألترا ديلوكس,1047000,الإسكندرية ابو يوسف شارع السلام بحري,160 متر²,,3,1,العجمي
2107,4078563,شارع 55 مع 10 النخيل أكتوبر شقة للبيع,375000,شارع رقم 10، شاطئ النخيل - ٦ اكتوبر,70 متر²,,2,1,العجمي
2108,3677992,الإسكندرية العجمى شاطئ الزهور اول نمره على البحر,650000,شارع الياسمين، شاطئ النخيل - ٦ اكتوبر,90 متر²,,2,1,العجمي
2109,4087102,شقه للبيع العجمي الهانوفيل شارع الريتش هوم,265000,شقه للبيع العجمي الهانوفيل شارع الريتش,90 متر²,,2,1,العجمي
2110,4080887,شقة للبيع بالهانوفيل طريق اسكندرية مطروح علي الشارع الرئيسي اعلي فتح الله ماركت,440000,شقة للبيع بالهانوفيل طريق اسكندرية مطروح علي الشارع الرئيسي اعلي فتح الله ماركت,85 متر²,,2,1,العجمي
2111,4075777,شقه للبيع بمنطقه الصفا الكيلو 26,400000,شارع 237 بمنطقه الصفا,75 متر²,,2,1,العجمي
2112,4077428,شقه للبيع بشاطئ النخيل العجمي الكيلو 21,780000,شاطئ النخيل _ 6 اكتوبر,120 متر²,,3,1,العجمي
2113,4013614,فيلا للبيع بشارع الحديد والصلب,3500000,Abu Yusuf، Al Agamy,300 متر²,,3,2,العجمي
2114,4049231,شقه بانوراما بحر فيو مفتوح للبيع,450000,زهراء العجمي,75 متر²,,2,1,العجمي
2115,4070960,شقة للبيع,275000,الكيلو ٢٠ أمام أبو صابر للمشويات العجمي,110 متر²,,3,1,العجمي
2116,4054703,العجمي البيطاش بيانكي بجوار النقطه,1700000,البيطاش بيانكي,300 متر²,,4,3,العجمي
2117,4041345,شقة للبيع بالنخيل موقع مميز,500000,٦ اكتوبر شاطئ النخيل,70 متر²,,2,1,العجمي
2118,4037228,شاطى الصفا الكيلو ٢٢.٥,280000,العمارة رقم ١٦ شارع الدير المستجد شاطىء الصفا الكيلو ٢٢.٥,90 متر²,,3,1,العجمي
2119,3905730,شقه بانوراما بحر شاطى ميكا البيطاش مسجله,1000100,شارع الدكتور خليفه .شاطى ميكا البيطاش اندريا,140 متر²,,3,2,العجمي
2120,4116616,شقة للبيع 80متر استلام فوري في الهانوفيل,340000,الهانوفيل,80 متر²,,2,1,العجمي
2121,3998835,روف 700 متر² للبيع فى شارع شهر العسل,2000000,شارع شهر العسل، البيطاش,700 متر²,,1,1,العجمي
2122,4011093,شقه لقطه دور 2 متشطبه بعماره مرخصة كامله المرافق بالتقسيط,300000,شارع رقم 57، شاطئ النخيل - ٦ اكتوبر,75 متر²,,2,1,العجمي
2123,4035200,ستوديو للبيع في العجمي في قريه النخيل 6 اكتوبر مساحه مميزه بحري,230000,الكيلو 21 العجمي الاسكندريه النخيل,67 متر²,,1,1,العجمي
2124,4132816,شقه للبيع,380000,شارع مسجد عبد السلام رسلان,125 متر²,,2,1,العجمي
2125,3942470,شقه سوبر لوكس ترى البحر,700000,أبو يوسف، العجمي,98 متر²,,1,1,العجمي
2126,4121149,شقة ألترا ديلوكس,1047000,الإسكندرية ابو يوسف شارع السلام بحري,160 متر²,,3,1,العجمي
2127,4078563,شارع 55 مع 10 النخيل أكتوبر شقة للبيع,375000,شارع رقم 10، شاطئ النخيل - ٦ اكتوبر,70 متر²,,2,1,العجمي
2128,3677992,الإسكندرية العجمى شاطئ الزهور اول نمره على البحر,650000,شارع الياسمين، شاطئ النخيل - ٦ اكتوبر,90 متر²,,2,1,العجمي
2129,4087102,شقه للبيع العجمي الهانوفيل شارع الريتش هوم,265000,شقه للبيع العجمي الهانوفيل شارع الريتش,90 متر²,,2,1,العجمي
2130,4080887,شقة للبيع بالهانوفيل طريق اسكندرية مطروح علي الشارع الرئيسي اعلي فتح الله ماركت,440000,شقة للبيع بالهانوفيل طريق اسكندرية مطروح علي الشارع الرئيسي اعلي فتح الله ماركت,85 متر²,,2,1,العجمي
2131,4075777,شقه للبيع بمنطقه الصفا الكيلو 26,400000,شارع 237 بمنطقه الصفا,75 متر²,,2,1,العجمي
2132,4077428,شقه للبيع بشاطئ النخيل العجمي الكيلو 21,780000,شاطئ النخيل _ 6 اكتوبر,120 متر²,,3,1,العجمي
2133,4013614,فيلا للبيع بشارع الحديد والصلب,3500000,Abu Yusuf، Al Agamy,300 متر²,,3,2,العجمي
2134,4049231,شقه بانوراما بحر فيو مفتوح للبيع,450000,زهراء العجمي,75 متر²,,2,1,العجمي
2135,4070960,شقة للبيع,275000,الكيلو ٢٠ أمام أبو صابر للمشويات العجمي,110 متر²,,3,1,العجمي
2136,4054703,العجمي البيطاش بيانكي بجوار النقطه,1700000,البيطاش بيانكي,300 متر²,,4,3,العجمي
2137,4041345,شقة للبيع بالنخيل موقع مميز,500000,٦ اكتوبر شاطئ النخيل,70 متر²,,2,1,العجمي
2138,4037228,شاطى الصفا الكيلو ٢٢.٥,280000,العمارة رقم ١٦ شارع الدير المستجد شاطىء الصفا الكيلو ٢٢.٥,90 متر²,,3,1,العجمي
2139,3905730,شقه بانوراما بحر شاطى ميكا البيطاش مسجله,1000100,شارع الدكتور خليفه .شاطى ميكا البيطاش اندريا,140 متر²,,3,2,العجمي
2140,4116616,شقة للبيع 80متر استلام فوري في الهانوفيل,340000,الهانوفيل,80 متر²,,2,1,العجمي
2141,3998835,روف 700 متر² للبيع فى شارع شهر العسل,2000000,شارع شهر العسل، البيطاش,700 متر²,,1,1,العجمي
2142,4011093,شقه لقطه دور 2 متشطبه بعماره مرخصة كامله المرافق بالتقسيط,300000,شارع رقم 57، شاطئ النخيل - ٦ اكتوبر,75 متر²,,2,1,العجمي
2143,4035200,ستوديو للبيع في العجمي في قريه النخيل 6 اكتوبر مساحه مميزه بحري,230000,الكيلو 21 العجمي الاسكندريه النخيل,67 متر²,,1,1,العجمي
2144,4132816,شقه للبيع,380000,شارع مسجد عبد السلام رسلان,125 متر²,,2,1,العجمي
2145,3942470,شقه سوبر لوكس ترى البحر,700000,أبو يوسف، العجمي,98 متر²,,1,1,العجمي
2146,4121149,شقة ألترا ديلوكس,1047000,الإسكندرية ابو يوسف شارع السلام بحري,160 متر²,,3,1,العجمي
2147,4078563,شارع 55 مع 10 النخيل أكتوبر شقة للبيع,375000,شارع رقم 10، شاطئ النخيل - ٦ اكتوبر,70 متر²,,2,1,العجمي
2148,3677992,الإسكندرية العجمى شاطئ الزهور اول نمره على البحر,650000,شارع الياسمين، شاطئ النخيل - ٦ اكتوبر,90 متر²,,2,1,العجمي
2149,4087102,شقه للبيع العجمي الهانوفيل شارع الريتش هوم,265000,شقه للبيع العجمي الهانوفيل شارع الريتش,90 متر²,,2,1,العجمي
2150,4080887,شقة للبيع بالهانوفيل طريق اسكندرية مطروح علي الشارع الرئيسي اعلي فتح الله ماركت,440000,شقة للبيع بالهانوفيل طريق اسكندرية مطروح علي الشارع الرئيسي اعلي فتح الله ماركت,85 متر²,,2,1,العجمي
2151,4075777,شقه للبيع بمنطقه الصفا الكيلو 26,400000,شارع 237 بمنطقه الصفا,75 متر²,,2,1,العجمي
2152,4077428,شقه للبيع بشاطئ النخيل العجمي الكيلو 21,780000,شاطئ النخيل _ 6 اكتوبر,120 متر²,,3,1,العجمي
2153,4013614,فيلا للبيع بشارع الحديد والصلب,3500000,Abu Yusuf، Al Agamy,300 متر²,,3,2,العجمي
2154,4049231,شقه بانوراما بحر فيو مفتوح للبيع,450000,زهراء العجمي,75 متر²,,2,1,العجمي
2155,4070960,شقة للبيع,275000,الكيلو ٢٠ أمام أبو صابر للمشويات العجمي,110 متر²,,3,1,العجمي
2156,4054703,العجمي البيطاش بيانكي بجوار النقطه,1700000,البيطاش بيانكي,300 متر²,,4,3,العجمي
2157,4041345,شقة للبيع بالنخيل موقع مميز,500000,٦ اكتوبر شاطئ النخيل,70 متر²,,2,1,العجمي
2158,4037228,شاطى الصفا الكيلو ٢٢.٥,280000,العمارة رقم ١٦ شارع الدير المستجد شاطىء الصفا الكيلو ٢٢.٥,90 متر²,,3,1,العجمي
2159,3905730,شقه بانوراما بحر شاطى ميكا البيطاش مسجله,1000100,شارع الدكتور خليفه .شاطى ميكا البيطاش اندريا,140 متر²,,3,2,العجمي
2160,4116616,شقة للبيع 80متر استلام فوري في الهانوفيل,340000,الهانوفيل,80 متر²,,2,1,العجمي
2161,3998835,روف 700 متر² للبيع فى شارع شهر العسل,2000000,شارع شهر العسل، البيطاش,700 متر²,,1,1,العجمي
2162,4011093,شقه لقطه دور 2 متشطبه بعماره مرخصة كامله المرافق بالتقسيط,300000,شارع رقم 57، شاطئ النخيل - ٦ اكتوبر,75 متر²,,2,1,العجمي
2163,4035200,ستوديو للبيع في العجمي في قريه النخيل 6 اكتوبر مساحه مميزه بحري,230000,الكيلو 21 العجمي الاسكندريه النخيل,67 متر²,,1,1,العجمي
2164,4132816,شقه للبيع,380000,شارع مسجد عبد السلام رسلان,125 متر²,,2,1,العجمي
2165,3942470,شقه سوبر لوكس ترى البحر,700000,أبو يوسف، العجمي,98 متر²,,1,1,العجمي
2166,4121149,شقة ألترا ديلوكس,1047000,الإسكندرية ابو يوسف شارع السلام بحري,160 متر²,,3,1,العجمي
2167,4078563,شارع 55 مع 10 النخيل أكتوبر شقة للبيع,375000,شارع رقم 10، شاطئ النخيل - ٦ اكتوبر,70 متر²,,2,1,العجمي
2168,3677992,الإسكندرية العجمى شاطئ الزهور اول نمره على البحر,650000,شارع الياسمين، شاطئ النخيل - ٦ اكتوبر,90 متر²,,2,1,العجمي
2169,4087102,شقه للبيع العجمي الهانوفيل شارع الريتش هوم,265000,شقه للبيع العجمي الهانوفيل شارع الريتش,90 متر²,,2,1,العجمي
2170,4080887,شقة للبيع بالهانوفيل طريق اسكندرية مطروح علي الشارع الرئيسي اعلي فتح الله ماركت,440000,شقة للبيع بالهانوفيل طريق اسكندرية مطروح علي الشارع الرئيسي اعلي فتح الله ماركت,85 متر²,,2,1,العجمي
2171,4075777,شقه للبيع بمنطقه الصفا الكيلو 26,400000,شارع 237 بمنطقه الصفا,75 متر²,,2,1,العجمي
2172,4077428,شقه للبيع بشاطئ النخيل العجمي الكيلو 21,780000,شاطئ النخيل _ 6 اكتوبر,120 متر²,,3,1,العجمي
2173,4013614,فيلا للبيع بشارع الحديد والصلب,3500000,Abu Yusuf، Al Agamy,300 متر²,,3,2,العجمي
2174,4049231,شقه بانوراما بحر فيو مفتوح للبيع,450000,زهراء العجمي,75 متر²,,2,1,العجمي
2175,4070960,شقة للبيع,275000,الكيلو ٢٠ أمام أبو صابر للمشويات العجمي,110 متر²,,3,1,العجمي
2176,4054703,العجمي البيطاش بيانكي بجوار النقطه,1700000,البيطاش بيانكي,300 متر²,,4,3,العجمي
2177,4041345,شقة للبيع بالنخيل موقع مميز,500000,٦ اكتوبر شاطئ النخيل,70 متر²,,2,1,العجمي
2178,4037228,شاطى الصفا الكيلو ٢٢.٥,280000,العمارة رقم ١٦ شارع الدير المستجد شاطىء الصفا الكيلو ٢٢.٥,90 متر²,,3,1,العجمي
2179,3905730,شقه بانوراما بحر شاطى ميكا البيطاش مسجله,1000100,شارع الدكتور خليفه .شاطى ميكا البيطاش اندريا,140 متر²,,3,2,العجمي
